57050	SD	Lake County	605
57051	SD	Kingsbury County	605
57052	SD	Hutchinson County	605
57053	SD	Turner County	605
57054	SD	Lake County	605
57055	SD	Minnehaha County	605
57056	SD	Minnehaha County	605
57057	SD	Lake County	605
57058	SD	McCook County	605
57059	SD	Bon Homme County	605
57061	SD	Brookings County	605
57062	SD	Bon Homme County	402, 531, 605
57063	SD	Bon Homme County	402, 531, 605
57064	SD	Lincoln County	605
57065	SD	Moody County	605
57066	SD	Bon Homme County	605
57067	SD	Yankton County	605
57068	SD	Minnehaha County	507, 605, 712
57069	SD	Clay County	402, 531, 605
57070	SD	Turner County	605
57071	SD	Brookings County	605
57072	SD	Yankton County	605
57073	SD	Clay County	605
57075	SD	Lake County	605
57076	SD	Lake County	605
57077	SD	Lincoln County	605
57078	SD	Yankton County	402, 531, 605
57079	SD	Yankton County	605
57101	SD	Minnehaha County	605
57103	SD	Minnehaha County	605
57104	SD	Minnehaha County	605
57105	SD	Minnehaha County	605
57106	SD	Minnehaha County	605
57107	SD	Minnehaha County	605
57108	SD	Lincoln County	605, 712
57109	SD	Minnehaha County	605
57110	SD	Minnehaha County	605
57117	SD	Minnehaha County	605
57118	SD	Minnehaha County	605
57186	SD	Minnehaha County	605
57188	SD	Minnehaha County	605
57189	SD	Minnehaha County	605
57192	SD	Minnehaha County	605
57193	SD	Minnehaha County	605
57194	SD	Minnehaha County	605
57195	SD	Minnehaha County	605
57196	SD	Minnehaha County	605
57197	SD	Minnehaha County	605
57198	SD	Minnehaha County	605
57201	SD	Codington County	605
57212	SD	Kingsbury County	605
57213	SD	Deuel County	507, 605
57214	SD	Kingsbury County	605
57216	SD	Grant County	320, 605
57217	SD	Clark County	605
57218	SD	Deuel County	507, 605
57219	SD	Day County	605
57220	SD	Brookings County	605
57221	SD	Hamlin County	605
57223	SD	Hamlin County	605
57224	SD	Roberts County	605
57225	SD	Clark County	605
57226	SD	Deuel County	605
57227	SD	Roberts County	320, 605
57231	SD	Kingsbury County	605
57232	SD	Marshall County	605
57233	SD	Kingsbury County	605
57234	SD	Hamlin County	605
57235	SD	Codington County	605
57236	SD	Clark County	605
57237	SD	Deuel County	320, 507, 605
57238	SD	Deuel County	605
57239	SD	Day County	605
57241	SD	Hamlin County	605
57242	SD	Hamlin County	605
57243	SD	Codington County	605
57245	SD	Codington County	605
57246	SD	Grant County	605
57247	SD	Marshall County	605
57248	SD	Hamlin County	605
57249	SD	Kingsbury County	605
57251	SD	Grant County	605
57252	SD	Grant County	320, 605
57253	SD	Grant County	605
57255	SD	Roberts County	605, 701
57256	SD	Grant County	605
57257	SD	Roberts County	605
57258	SD	Clark County	605
57259	SD	Grant County	320, 605
57260	SD	Roberts County	218, 320, 605, 701
57261	SD	Day County	605
57262	SD	Roberts County	605
57263	SD	Codington County	605
57264	SD	Grant County	605
57265	SD	Grant County	605
57266	SD	Roberts County	605
57268	SD	Deuel County	605
57269	SD	Grant County	605
57270	SD	Marshall County	605, 701
57271	SD	Clark County	605
57272	SD	Codington County	605
57273	SD	Day County	605
57274	SD	Day County	605
57276	SD	Brookings County	605
57278	SD	Clark County	605
57279	SD	Roberts County	320, 605
57301	SD	Davison County	605
57311	SD	Hanson County	605
57312	SD	Jerauld County	605
57313	SD	Douglas County	605
57314	SD	Sanborn County	605
57315	SD	Bon Homme County	402, 531, 605
57317	SD	Gregory County	402, 531, 605
57319	SD	McCook County	605
57321	SD	Miner County	605
57322	SD	Beadle County	605
57323	SD	Miner County	605
57324	SD	Beadle County	605
57325	SD	Brule County	605
57326	SD	Brule County	605
57328	SD	Douglas County	605
57329	SD	Charles Mix County	605
57330	SD	Douglas County	605
57331	SD	Hutchinson County	605
57332	SD	Hanson County	605
57334	SD	Davison County	605
57335	SD	Gregory County	402, 531, 605
57337	SD	Miner County	605
57339	SD	Buffalo County	605
57340	SD	Hanson County	605
57341	SD	Buffalo County	605
57342	SD	Charles Mix County	605
57344	SD	Douglas County	605
57345	SD	Hyde County	605
57346	SD	Hyde County	605
57348	SD	Beadle County	605
57349	SD	Miner County	605
57350	SD	Beadle County	605
57353	SD	Kingsbury County	605
57354	SD	Hutchinson County	605
57355	SD	Brule County	605
57356	SD	Charles Mix County	605
57358	SD	Jerauld County	605
57359	SD	Sanborn County	605
57361	SD	Charles Mix County	605
57362	SD	Hand County	605
57363	SD	Davison County	605
57364	SD	Douglas County	605
57365	SD	Lyman County	605
57366	SD	Hutchinson County	605
57367	SD	Charles Mix County	605
57368	SD	Aurora County	605
57369	SD	Charles Mix County	605
57370	SD	Brule County	605
57371	SD	Hand County	605
57373	SD	Hand County	605
57374	SD	McCook County	605
57375	SD	Aurora County	605
57376	SD	Hutchinson County	605
57379	SD	Beadle County	605
57380	SD	Charles Mix County	402, 531, 605
57381	SD	Beadle County	605
57382	SD	Jerauld County	605
57383	SD	Aurora County	605
57384	SD	Beadle County	605
57385	SD	Sanborn County	605
57386	SD	Beadle County	605
57399	SD	Beadle County	605
57401	SD	Brown County	605
57402	SD	Brown County	605
57420	SD	Walworth County	605
57421	SD	Marshall County	605
57422	SD	Day County	605
57424	SD	Spink County	605
57426	SD	Brown County	605
57427	SD	Brown County	605
57428	SD	Edmunds County	605
57429	SD	Spink County	605
57430	SD	Marshall County	605, 701
57432	SD	Brown County	605
57433	SD	Brown County	605
57434	SD	Spink County	605
57435	SD	Faulk County	605
57436	SD	Spink County	605
57437	SD	McPherson County	605, 701
57438	SD	Faulk County	605
57439	SD	Brown County	605
57440	SD	Spink County	605
57441	SD	Brown County	605, 701
57442	SD	Potter County	605
57445	SD	Brown County	605
57446	SD	Brown County	605, 701
57448	SD	Edmunds County	605
57449	SD	Brown County	605
57450	SD	Potter County	605
57451	SD	Edmunds County	605
57452	SD	Walworth County	605
57454	SD	Marshall County	605
57455	SD	Potter County	605
57456	SD	McPherson County	605
57457	SD	McPherson County	605, 701
57460	SD	Brown County	605
57461	SD	Spink County	605
57465	SD	Spink County	605
57466	SD	Faulk County	605
57467	SD	Hand County	605
57468	SD	Day County	605
57469	SD	Spink County	605
57470	SD	Faulk County	605
57471	SD	Edmunds County	605
57472	SD	Walworth County	605
57473	SD	Faulk County	605
57474	SD	Brown County	605
57475	SD	Potter County	605
57476	SD	Spink County	605
57477	SD	Spink County	605
57479	SD	Brown County	605
57481	SD	Brown County	605
57501	SD	Hughes County	605
57520	SD	Sully County	605
57521	SD	Jackson County	605
57522	SD	Hughes County	605
57523	SD	Gregory County	402, 531, 605
57528	SD	Tripp County	402, 531, 605
57529	SD	Gregory County	402, 531, 605
57531	SD	Jones County	605
57532	SD	Stanley County	605
57533	SD	Gregory County	402, 531, 605
57534	SD	Tripp County	605
57536	SD	Hughes County	605
57537	SD	Stanley County	605
57538	SD	Gregory County	402, 531, 605
57540	SD	Hyde County	605
57541	SD	Tripp County	605
57543	SD	Jackson County	605
57544	SD	Lyman County	605
57547	SD	Jackson County	605
57548	SD	Lyman County	605
57551	SD	Bennett County	402, 531, 605
57552	SD	Haakon County	605
57553	SD	Haakon County	605
57555	SD	Todd County	605
57559	SD	Jones County	605
57560	SD	Mellette County	605
57562	SD	Jones County	605
57563	SD	Todd County	605
57564	SD	Sully County	605
57566	SD	Todd County	605
57567	SD	Haakon County	605
57568	SD	Lyman County	605
57569	SD	Lyman County	605
57570	SD	Todd County	605
57571	SD	Gregory County	402, 531, 605
57572	SD	Todd County	402, 531, 605
57574	SD	Bennett County	402, 531, 605
57576	SD	Lyman County	605
57577	SD	Jackson County	605
57579	SD	Mellette County	605
57580	SD	Tripp County	402, 531, 605
57584	SD	Tripp County	605
57585	SD	Mellette County	605
57601	SD	Walworth County	605
57620	SD	Perkins County	605
57621	SD	Corson County	605
57622	SD	Ziebach County	605
57623	SD	Ziebach County	605
57625	SD	Dewey County	605
57626	SD	Meade County	605
57630	SD	Dewey County	605
57631	SD	Walworth County	605
57632	SD	Campbell County	605, 701
57633	SD	Dewey County	605
57634	SD	Corson County	605, 701
57636	SD	Dewey County	605
57638	SD	Perkins County	605, 701
57639	SD	Corson County	605
57640	SD	Perkins County	605, 701
57641	SD	Corson County	605, 701
57642	SD	Corson County	605, 701
57644	SD	Perkins County	605
57645	SD	Corson County	605, 701
57646	SD	Campbell County	605
57648	SD	Campbell County	605, 701
57649	SD	Perkins County	605
57650	SD	Harding County	605, 701
57651	SD	Harding County	605
57652	SD	Dewey County	605
57656	SD	Dewey County	605
57657	SD	Corson County	605
57658	SD	Corson County	605
57659	SD	Corson County	605, 701
57660	SD	Corson County	605, 701
57661	SD	Dewey County	605
57701	SD	Pennington County	605
57702	SD	Pennington County	605
57703	SD	Pennington County	605
57706	SD	Meade County	605
57709	SD	Pennington County	605
57714	SD	Bennett County	605
57716	SD	Oglala Lakota County	308, 402, 531, 605
57717	SD	Butte County	307, 406, 605
57718	SD	Meade County	605
57719	SD	Pennington County	605
57720	SD	Harding County	605, 701
57722	SD	Custer County	605
57724	SD	Harding County	406, 605, 701
57725	SD	Pennington County	605
57730	SD	Custer County	605
57732	SD	Lawrence County	605
57735	SD	Fall River County	307, 308, 605
57737	SD	Meade County	605
57738	SD	Custer County	605
57741	SD	Meade County	605
57744	SD	Custer County	605
57745	SD	Pennington County	307, 605
57747	SD	Fall River County	605
57748	SD	Ziebach County	605
57750	SD	Jackson County	605
57751	SD	Pennington County	605
57752	SD	Oglala Lakota County	605
57754	SD	Lawrence County	307, 605
57755	SD	Harding County	605, 701
57756	SD	Oglala Lakota County	605
57758	SD	Meade County	605
57759	SD	Lawrence County	605
57760	SD	Butte County	605
57761	SD	Pennington County	605
57762	SD	Butte County	605
57763	SD	Fall River County	308, 605
57764	SD	Oglala Lakota County	605
57766	SD	Fall River County	605
57767	SD	Pennington County	605
57769	SD	Meade County	605
57770	SD	Oglala Lakota County	308, 605
57772	SD	Oglala Lakota County	605
57773	SD	Custer County	605
57775	SD	Pennington County	605
57776	SD	Harding County	605
57779	SD	Lawrence County	605
57780	SD	Pennington County	605
57782	SD	Fall River County	605
57783	SD	Lawrence County	307, 605
57785	SD	Meade County	605
57787	SD	Meade County	605
57788	SD	Butte County	605
57790	SD	Pennington County	605
57791	SD	Pennington County	605
57792	SD	Meade County	605
57793	SD	Lawrence County	605
57794	SD	Oglala Lakota County	605
57799	SD	Lawrence County	605
58001	ND	Richland County	218, 701
58002	ND	Cass County	701
58004	ND	Cass County	701
58005	ND	Cass County	218, 701
58006	ND	Cass County	701
58007	ND	Cass County	701
58008	ND	Richland County	701
58009	ND	Traill County	701
58011	ND	Cass County	701
58012	ND	Cass County	701
58013	ND	Sargent County	701
58015	ND	Richland County	218, 701
58016	ND	Traill County	701
58017	ND	Sargent County	605, 701
58018	ND	Richland County	701
58021	ND	Cass County	701
58027	ND	Ransom County	701
58029	ND	Cass County	701
58030	ND	Richland County	218, 605, 701
58031	ND	Barnes County	701
58032	ND	Sargent County	701
58033	ND	Ransom County	701
58035	ND	Traill County	701
58036	ND	Cass County	218, 701
58038	ND	Cass County	218, 701
58040	ND	Sargent County	701
58041	ND	Richland County	605, 701
58042	ND	Cass County	701
58043	ND	Sargent County	605, 701
58045	ND	Traill County	218, 701
58046	ND	Steele County	701
58047	ND	Cass County	218, 701
58048	ND	Cass County	701
58049	ND	Barnes County	701
58051	ND	Cass County	701
58052	ND	Cass County	701
58053	ND	Richland County	605, 701
58054	ND	Ransom County	701
58056	ND	Barnes County	701
58057	ND	Richland County	701
58058	ND	Richland County	701
58059	ND	Cass County	701
58060	ND	Sargent County	701
58061	ND	Richland County	701
58062	ND	Barnes County	701
58063	ND	Barnes County	701
58064	ND	Cass County	701
58065	ND	Barnes County	701
58067	ND	Sargent County	701
58068	ND	Ransom County	701
58069	ND	Sargent County	701
58071	ND	Cass County	701
58072	ND	Barnes County	701
58074	ND	Richland County	701
58075	ND	Richland County	218, 701
58076	ND	Richland County	701
58077	ND	Richland County	218, 701
58078	ND	Cass County	701
58079	ND	Cass County	701
58081	ND	Richland County	701
58102	ND	Cass County	218, 701
58103	ND	Cass County	218, 701
58104	ND	Cass County	218, 701
58105	ND	Cass County	701
58106	ND	Cass County	701
58107	ND	Cass County	701
58108	ND	Cass County	701
58109	ND	Cass County	701
58121	ND	Cass County	701
58122	ND	Cass County	701
58124	ND	Cass County	701
58125	ND	Cass County	701
58126	ND	Cass County	701
58201	ND	Grand Forks County	218, 701
58202	ND	Grand Forks County	701
58203	ND	Grand Forks County	218, 701
58204	ND	Grand Forks County	701
58205	ND	Grand Forks County	701
58206	ND	Grand Forks County	701
58207	ND	Grand Forks County	701
58208	ND	Grand Forks County	701
58210	ND	Walsh County	701
58212	ND	Nelson County	701
58214	ND	Grand Forks County	701
58216	ND	Pembina County	701
58218	ND	Traill County	218, 701
58219	ND	Traill County	218, 701
58220	ND	Pembina County	701
58222	ND	Pembina County	701
58223	ND	Traill County	218, 701
58224	ND	Nelson County	701
58225	ND	Pembina County	218, 701
58227	ND	Walsh County	701
58228	ND	Grand Forks County	701
58229	ND	Walsh County	701
58230	ND	Steele County	701
58231	ND	Walsh County	701
58233	ND	Walsh County	701
58235	ND	Grand Forks County	701
58236	ND	Pembina County	701
58237	ND	Walsh County	218, 701
58238	ND	Pembina County	701
58239	ND	Cavalier County	204, 431, 584, 701
58240	ND	Traill County	701
58241	ND	Pembina County	701
58243	ND	Walsh County	701
58244	ND	Grand Forks County	701
58249	ND	Cavalier County	204, 431, 584, 701
58250	ND	Walsh County	701
58251	ND	Grand Forks County	701
58254	ND	Nelson County	701
58255	ND	Cavalier County	204, 431, 584, 701
58256	ND	Grand Forks County	218, 701
58257	ND	Traill County	701
58258	ND	Grand Forks County	701
58259	ND	Nelson County	701
58260	ND	Cavalier County	701
58261	ND	Walsh County	701
58262	ND	Pembina County	701
58265	ND	Pembina County	204, 431, 584, 701
58266	ND	Grand Forks County	701
58267	ND	Grand Forks County	701
58269	ND	Cavalier County	701
58270	ND	Walsh County	701
58271	ND	Pembina County	218, 701
58272	ND	Nelson County	701
58273	ND	Walsh County	701
58274	ND	Traill County	701
58275	ND	Grand Forks County	218, 701
58276	ND	Pembina County	701
58277	ND	Steele County	701
58278	ND	Grand Forks County	218, 701
58281	ND	Cavalier County	701
58282	ND	Pembina County	204, 431, 584, 701
58301	ND	Ramsey County	701
58310	ND	Rolette County	701
58311	ND	Cavalier County	701
58313	ND	Pierce County	701
58316	ND	Rolette County	701
58317	ND	Towner County	701
58318	ND	Bottineau County	204, 431, 584, 701
58319	ND	Wells County	701
58321	ND	Ramsey County	701
58323	ND	Cavalier County	701
58324	ND	Towner County	701
58325	ND	Benson County	701
58327	ND	Ramsey County	701
58329	ND	Rolette County	204, 431, 584, 701
58330	ND	Ramsey County	701
58331	ND	Towner County	701
58332	ND	Benson County	701
58335	ND	Benson County	701
58338	ND	Ramsey County	701
58339	ND	Towner County	204, 431, 584, 701
58341	ND	Wells County	701
58343	ND	Benson County	701
58344	ND	Nelson County	701
58345	ND	Ramsey County	701
58346	ND	Benson County	701
58348	ND	Benson County	701
58351	ND	Benson County	701
58352	ND	Cavalier County	701
58353	ND	Rolette County	701
58355	ND	Cavalier County	701
58356	ND	Eddy County	701
58357	ND	Benson County	701
58361	ND	Nelson County	701
58362	ND	Ramsey County	701
58363	ND	Towner County	701
58365	ND	Towner County	701
58366	ND	Rolette County	701
58367	ND	Rolette County	204, 431, 584, 701
58368	ND	Pierce County	701
58369	ND	Rolette County	204, 431, 584, 701
58370	ND	Benson County	701
58372	ND	Cavalier County	204, 431, 584, 701
58374	ND	Eddy County	701
58377	ND	Ramsey County	701
58379	ND	Benson County	701
58380	ND	Nelson County	701
58381	ND	Benson County	701
58382	ND	Ramsey County	701
58384	ND	Bottineau County	701
58385	ND	Pierce County	701
58386	ND	Benson County	701
58401	ND	Stutsman County	701
58402	ND	Stutsman County	701
58405	ND	Stutsman County	701
58413	ND	McIntosh County	605, 701
58415	ND	LaMoure County	701
58416	ND	Griggs County	701
58418	ND	Wells County	701
58420	ND	Stutsman County	701
58421	ND	Foster County	701
58422	ND	Wells County	701
58423	ND	Wells County	701
58424	ND	Stutsman County	701
58425	ND	Griggs County	701
58426	ND	Stutsman County	701
58428	ND	Kidder County	701
58429	ND	Barnes County	701
58430	ND	Sheridan County	701
58431	ND	LaMoure County	701
58433	ND	LaMoure County	701
58436	ND	Dickey County	605, 701
58438	ND	Wells County	701
58439	ND	McPherson County	605, 701
58440	ND	Logan County	701
58441	ND	Dickey County	701
58442	ND	Logan County	701
58443	ND	Foster County	701
58444	ND	Sheridan County	701
58445	ND	Foster County	701
58448	ND	Griggs County	701
58451	ND	Wells County	701
58452	ND	Griggs County	701
58454	ND	LaMoure County	701
58455	ND	Stutsman County	701
58456	ND	LaMoure County	701
58458	ND	LaMoure County	701
58460	ND	Logan County	701
58461	ND	Barnes County	701
58463	ND	Sheridan County	701
58464	ND	Foster County	701
58466	ND	LaMoure County	701
58467	ND	Stutsman County	701
58472	ND	Stutsman County	701
58474	ND	Dickey County	605, 701
58475	ND	Kidder County	701
58476	ND	Stutsman County	701
58477	ND	Burleigh County	701
58478	ND	Kidder County	701
58479	ND	Barnes County	701
58480	ND	Barnes County	701
58481	ND	Barnes County	701
58482	ND	Kidder County	701
58483	ND	Stutsman County	701
58484	ND	Griggs County	701
58486	ND	Wells County	701
58487	ND	Kidder County	701
58488	ND	Kidder County	701
58490	ND	LaMoure County	701
58492	ND	Barnes County	701
58494	ND	Burleigh County	701
58495	ND	McIntosh County	701
58496	ND	Stutsman County	701
58497	ND	Stutsman County	701
58501	ND	Burleigh County	701
58502	ND	Burleigh County	701
58503	ND	Burleigh County	701
58504	ND	Burleigh County	701
58505	ND	Burleigh County	701
58506	ND	Burleigh County	701
58507	ND	Burleigh County	701
58520	ND	Morton County	701
58521	ND	Burleigh County	701
58523	ND	Mercer County	701
58524	ND	Emmons County	701
58528	ND	Sioux County	701
58529	ND	Grant County	701
58530	ND	Oliver County	701
58531	ND	McLean County	701
58532	ND	Burleigh County	701
58533	ND	Grant County	701
58535	ND	Morton County	701
58538	ND	Sioux County	605, 701
58540	ND	McLean County	701
58541	ND	Mercer County	701
58542	ND	Emmons County	605, 701
58544	ND	Emmons County	701
58545	ND	Mercer County	701
58549	ND	Emmons County	701
58552	ND	Emmons County	701
58554	ND	Morton County	701
58558	ND	Burleigh County	701
58559	ND	McLean County	701
58560	ND	Burleigh County	701
58561	ND	Logan County	701
58562	ND	Grant County	701
58563	ND	Morton County	701
58564	ND	Grant County	701
58565	ND	McLean County	701
58566	ND	Morton County	701
58568	ND	Sioux County	605, 701
58569	ND	Grant County	701
58570	ND	Morton County	701
58571	ND	Mercer County	701
58572	ND	Burleigh County	701
58573	ND	Emmons County	701
58575	ND	McLean County	701
58576	ND	McLean County	701
58577	ND	McLean County	701
58579	ND	McLean County	701
58580	ND	Mercer County	701
58581	ND	McIntosh County	605, 701
58601	ND	Stark County	701
58602	ND	Stark County	701
58620	ND	Slope County	701
58621	ND	Golden Valley County	306, 406, 474, 701
58622	ND	Stark County	701
58623	ND	Bowman County	605, 701
58625	ND	Dunn County	701
58626	ND	Dunn County	701
58627	ND	Billings County	701
58630	ND	Stark County	701
58631	ND	Morton County	701
58632	ND	Golden Valley County	306, 406, 474, 701
58634	ND	McKenzie County	701
58636	ND	Dunn County	701
58638	ND	Morton County	701
58639	ND	Adams County	605, 701
58640	ND	Dunn County	701
58641	ND	Stark County	701
58642	ND	Dunn County	701
58643	ND	Slope County	306, 406, 474, 701
58644	ND	Dunn County	701
58645	ND	Billings County	701
58646	ND	Hettinger County	701
58647	ND	Hettinger County	701
58649	ND	Adams County	605, 701
58650	ND	Hettinger County	701
58651	ND	Bowman County	406, 605, 701
58652	ND	Stark County	701
58653	ND	Bowman County	605, 701
58654	ND	Golden Valley County	306, 406, 474, 701
58655	ND	Stark County	701
58656	ND	Stark County	701
58701	ND	Ward County	701
58702	ND	Ward County	701
58703	ND	Ward County	701
58704	ND	Ward County	701
58705	ND	Ward County	701
58707	ND	Ward County	701
58710	ND	McHenry County	701
58711	ND	Bottineau County	204, 431, 584, 701
58712	ND	McHenry County	701
58713	ND	McHenry County	701
58716	ND	McLean County	701
58718	ND	Ward County	701
58721	ND	Burke County	701
58722	ND	Ward County	701
58723	ND	McLean County	701
58725	ND	Ward County	701
58727	ND	Burke County	306, 474, 701
58730	ND	Divide County	306, 474, 701
58731	ND	McHenry County	701
58733	ND	Ward County	701
58734	ND	Ward County	701
58735	ND	Ward County	701
58736	ND	McHenry County	701
58737	ND	Burke County	306, 474, 701
58740	ND	Renville County	701
58741	ND	McHenry County	701
58744	ND	McHenry County	701
58746	ND	Ward County	306, 474, 701
58748	ND	Bottineau County	701
58750	ND	Bottineau County	701
58752	ND	Burke County	701
58755	ND	Williams County	701
58756	ND	Ward County	701
58757	ND	McKenzie County	701
58758	ND	Sheridan County	701
58759	ND	McLean County	701
58760	ND	Bottineau County	701
58761	ND	Renville County	701
58762	ND	Bottineau County	701
58763	ND	Mountrail County	701
58765	ND	Divide County	306, 474, 701
58768	ND	Ward County	701
58769	ND	Mountrail County	701
58770	ND	Mountrail County	701
58771	ND	Mountrail County	701
58772	ND	Burke County	306, 474, 701
58773	ND	Burke County	701
58775	ND	McLean County	701
58776	ND	Mountrail County	701
58778	ND	McLean County	701
58779	ND	Ward County	701
58781	ND	Ward County	701
58782	ND	Renville County	204, 306, 431, 474, 584, 701
58783	ND	Bottineau County	204, 431, 584, 701
58784	ND	Mountrail County	701
58785	ND	Ward County	701
58787	ND	Renville County	701
58788	ND	McHenry County	701
58789	ND	McHenry County	701
58790	ND	McHenry County	701
58792	ND	McHenry County	701
58793	ND	Bottineau County	204, 431, 584, 701
58794	ND	Mountrail County	701
58795	ND	Williams County	701
58801	ND	Williams County	306, 406, 474, 701
58802	ND	Williams County	701
58830	ND	Williams County	701
58831	ND	McKenzie County	701
58833	ND	Divide County	306, 474, 701
58835	ND	McKenzie County	701
58838	ND	McKenzie County	306, 406, 474, 701
58843	ND	Williams County	701
58844	ND	Divide County	306, 474, 701
58845	ND	Williams County	306, 406, 474, 701
58847	ND	McKenzie County	701
58849	ND	Williams County	701
58852	ND	Williams County	701
58853	ND	Williams County	701
58854	ND	McKenzie County	701
58856	ND	Williams County	701
59001	MT	Stillwater County	406
59002	MT	Yellowstone County	406
59003	MT	Rosebud County	406
59004	MT	Rosebud County	406
59006	MT	Yellowstone County	406
59007	MT	Carbon County	406
59008	MT	Carbon County	307, 406
59010	MT	Treasure County	406
59011	MT	Sweet Grass County	406
59012	MT	Rosebud County	406
59013	MT	Carbon County	406
59014	MT	Carbon County	307, 406
59015	MT	Yellowstone County	406
59016	MT	Big Horn County	406
59018	MT	Park County	406
59019	MT	Stillwater County	406
59020	MT	Park County	307, 406
59022	MT	Big Horn County	406
59024	MT	Yellowstone County	406
59025	MT	Big Horn County	307, 406
59026	MT	Carbon County	406
59027	MT	Park County	406
59028	MT	Stillwater County	406
59029	MT	Carbon County	406
59030	MT	Park County	307, 406
59031	MT	Big Horn County	406
59032	MT	Fergus County	406
59033	MT	Sweet Grass County	406
59034	MT	Big Horn County	406
59035	MT	Big Horn County	406
59036	MT	Wheatland County	406
59037	MT	Yellowstone County	406
59038	MT	Treasure County	406
59039	MT	Rosebud County	406
59041	MT	Carbon County	406
59043	MT	Rosebud County	406
59044	MT	Yellowstone County	406
59046	MT	Golden Valley County	406
59047	MT	Park County	406
59050	MT	Big Horn County	307, 406
59052	MT	Sweet Grass County	406
59053	MT	Meagher County	406
59054	MT	Musselshell County	406
59055	MT	Sweet Grass County	406
59057	MT	Yellowstone County	406
59058	MT	Garfield County	406
59059	MT	Musselshell County	406
59061	MT	Stillwater County	406
59062	MT	Powder River County	307, 406
59063	MT	Stillwater County	406
59064	MT	Yellowstone County	406
59065	MT	Park County	406
59066	MT	Big Horn County	406
59067	MT	Stillwater County	406
59068	MT	Carbon County	307, 406
59069	MT	Stillwater County	406
59070	MT	Carbon County	406
59071	MT	Carbon County	406
59072	MT	Musselshell County	406
59073	MT	Musselshell County	406
59074	MT	Golden Valley County	406
59075	MT	Big Horn County	406
59076	MT	Treasure County	406
59077	MT	Garfield County	406
59078	MT	Wheatland County	406
59079	MT	Yellowstone County	406
59081	MT	Park County	307, 406
59082	MT	Park County	406
59083	MT	Rosebud County	406
59084	MT	Petroleum County	406
59085	MT	Wheatland County	406
59086	MT	Park County	406
59087	MT	Petroleum County	406
59088	MT	Yellowstone County	406
59089	MT	Big Horn County	307, 406
59101	MT	Yellowstone County	406
59102	MT	Yellowstone County	406
59103	MT	Yellowstone County	406
59104	MT	Yellowstone County	406
59105	MT	Yellowstone County	406
59106	MT	Yellowstone County	406
59107	MT	Yellowstone County	406
59108	MT	Yellowstone County	406
59111	MT	Yellowstone County	406
59112	MT	Yellowstone County	406
59114	MT	Yellowstone County	406
59115	MT	Yellowstone County	406
59116	MT	Yellowstone County	406
59117	MT	Yellowstone County	406
59201	MT	Roosevelt County	406
59211	MT	Sheridan County	406
59212	MT	Roosevelt County	306, 406, 474, 701
59213	MT	Roosevelt County	406
59214	MT	McCone County	406
59215	MT	McCone County	406
59217	MT	Richland County	406
59218	MT	Roosevelt County	406
59219	MT	Sheridan County	306, 406, 474, 701
59221	MT	Richland County	306, 406, 474, 701
59222	MT	Daniels County	406
59223	MT	McCone County	406
59225	MT	Valley County	406
59226	MT	Roosevelt County	406
59230	MT	Valley County	406
59231	MT	Valley County	406
59240	MT	Valley County	406
59241	MT	Valley County	406
59242	MT	Sheridan County	406
59243	MT	Richland County	406
59244	MT	Valley County	406
59247	MT	Sheridan County	406
59248	MT	Valley County	406
59250	MT	Valley County	306, 406, 474, 639
59252	MT	Sheridan County	306, 406, 474
59253	MT	Daniels County	406
59254	MT	Sheridan County	406
59255	MT	Roosevelt County	406
59256	MT	Sheridan County	406
59257	MT	Sheridan County	406
59258	MT	Sheridan County	406
59259	MT	Dawson County	406
59260	MT	Valley County	306, 406, 474
59261	MT	Phillips County	306, 406, 474, 639
59262	MT	Richland County	406
59263	MT	Daniels County	306, 406, 474
59270	MT	Richland County	306, 406, 474, 701
59273	MT	Valley County	406
59274	MT	McCone County	406
59275	MT	Sheridan County	306, 406, 474, 701
59276	MT	Daniels County	306, 406, 474
59301	MT	Custer County	406
59311	MT	Carter County	307, 406
59312	MT	Garfield County	406
59313	MT	Fallon County	306, 406, 474, 701
59314	MT	Powder River County	307, 406
59315	MT	Dawson County	406
59316	MT	Carter County	406
59317	MT	Powder River County	307, 406
59318	MT	Garfield County	406
59319	MT	Carter County	406, 605
59322	MT	Garfield County	406
59323	MT	Rosebud County	406
59324	MT	Carter County	406, 605
59326	MT	Prairie County	406
59327	MT	Rosebud County	406
59330	MT	Dawson County	406
59332	MT	Carter County	406
59333	MT	Rosebud County	406
59336	MT	Custer County	406
59337	MT	Garfield County	406
59338	MT	Custer County	406
59339	MT	Dawson County	406
59341	MT	Prairie County	406
59343	MT	Powder River County	406
59344	MT	Fallon County	406
59345	MT	Custer County	406
59347	MT	Rosebud County	406
59349	MT	Prairie County	406
59351	MT	Powder River County	406
59353	MT	Wibaux County	306, 406, 474, 701
59354	MT	Fallon County	406
59401	MT	Cascade County	406
59402	MT	Cascade County	406
59403	MT	Cascade County	406
59404	MT	Cascade County	406
59405	MT	Cascade County	406
59406	MT	Cascade County	406
59410	MT	Lewis and Clark County	406
59411	MT	Glacier County	406
59412	MT	Cascade County	406
59414	MT	Cascade County	406
59416	MT	Pondera County	406
59417	MT	Glacier County	406
59418	MT	Judith Basin County	406
59419	MT	Teton County	406
59420	MT	Chouteau County	406
59421	MT	Cascade County	406
59422	MT	Teton County	406
59424	MT	Fergus County	406
59425	MT	Pondera County	406
59427	MT	Glacier County	368, 403, 406, 587, 825
